actor,partner,item,x,unique.pair,selector,male,decision,pair,match.pair,dpair
284,258,2,4,1923,2,1,1,4224,3687,2056
284,258,3,4,1923,2,1,1,4224,3687,2056
284,258,4,4,1923,2,1,1,4224,3687,2056
284,258,5,4,1923,2,1,1,4224,3687,2056
284,259,1,2,1944,2,1,1,4225,3708,2102
284,259,2,2,1944,2,1,1,4225,3708,2102
284,259,3,2,1944,2,1,1,4225,3708,2102
284,259,4,2,1944,2,1,1,4225,3708,2102
284,259,5,2,1944,2,1,1,4225,3708,2102
284,260,1,2,1965,2,1,1,4226,3729,2148
284,260,2,2,1965,2,1,1,4226,3729,2148
284,260,3,2,1965,2,1,1,4226,3729,2148
284,260,4,2,1965,2,1,1,4226,3729,2148
284,260,5,2,1965,2,1,1,4226,3729,2148
284,261,1,3,1986,2,1,1,4227,3750,2194
284,261,2,3,1986,2,1,1,4227,3750,2194
284,261,3,3,1986,2,1,1,4227,3750,2194
284,261,4,3,1986,2,1,1,4227,3750,2194
284,261,5,3,1986,2,1,1,4227,3750,2194
284,262,1,2,2007,2,1,1,4228,3771,2244
284,262,2,2,2007,2,1,1,4228,3771,2244
284,262,3,2,2007,2,1,1,4228,3771,2244
284,262,4,2,2007,2,1,1,4228,3771,2244
284,262,5,2,2007,2,1,1,4228,3771,2244
284,263,1,3,2027,2,1,1,4229,3791,2288
284,263,2,3,2027,2,1,1,4229,3791,2288
284,263,3,3,2027,2,1,1,4229,3791,2288
284,263,4,3,2027,2,1,1,4229,3791,2288
284,263,5,3,2027,2,1,1,4229,3791,2288
284,264,1,3,2047,2,1,1,4230,3811,2332
284,264,2,3,2047,2,1,1,4230,3811,2332
284,264,3,3,2047,2,1,1,4230,3811,2332
284,264,4,3,2047,2,1,1,4230,3811,2332
284,264,5,3,2047,2,1,1,4230,3811,2332
284,265,1,3,2068,2,1,1,4231,3832,2378
284,265,2,3,2068,2,1,1,4231,3832,2378
284,265,3,3,2068,2,1,1,4231,3832,2378
284,265,4,3,2068,2,1,1,4231,3832,2378
284,265,5,3,2068,2,1,1,4231,3832,2378
284,266,1,2,2089,2,1,1,4232,3853,2424
284,266,2,2,2089,2,1,1,4232,3853,2424
284,266,3,2,2089,2,1,1,4232,3853,2424
284,266,4,2,2089,2,1,1,4232,3853,2424
284,266,5,2,2089,2,1,1,4232,3853,2424
284,267,1,4,2110,2,1,1,4233,3874,2474
284,267,2,4,2110,2,1,1,4233,3874,2474
284,267,3,4,2110,2,1,1,4233,3874,2474
284,267,4,4,2110,2,1,1,4233,3874,2474
284,267,5,4,2110,2,1,1,4233,3874,2474
284,268,1,3,2131,2,1,1,4234,3895,2520
284,268,2,3,2131,2,1,1,4234,3895,2520
284,268,3,3,2131,2,1,1,4234,3895,2520
284,268,4,3,2131,2,1,1,4234,3895,2520
284,268,5,3,2131,2,1,1,4234,3895,2520
284,269,1,2,2152,2,1,1,4235,3916,2566
284,269,2,2,2152,2,1,1,4235,3916,2566
284,269,3,2,2152,2,1,1,4235,3916,2566
284,269,4,2,2152,2,1,1,4235,3916,2566
284,269,5,2,2152,2,1,1,4235,3916,2566
284,270,1,2,2173,2,1,1,4236,3937,2612
284,270,2,2,2173,2,1,1,4236,3937,2612
284,270,3,2,2173,2,1,1,4236,3937,2612
284,270,4,2,2173,2,1,1,4236,3937,2612
284,270,5,2,2173,2,1,1,4236,3937,2612
284,271,1,3,2194,2,1,1,4237,3958,2658
284,271,2,3,2194,2,1,1,4237,3958,2658
284,271,3,3,2194,2,1,1,4237,3958,2658
284,271,4,3,2194,2,1,1,4237,3958,2658
284,271,5,3,2194,2,1,1,4237,3958,2658
285,251,1,4,1778,2,1,0,4238,3542,1732
285,251,2,4,1778,2,1,0,4238,3542,1732
285,251,3,3,1778,2,1,0,4238,3542,1732
285,251,4,3,1778,2,1,0,4238,3542,1732
285,251,5,1,1778,2,1,0,4238,3542,1732
285,252,1,2,1799,2,1,0,4239,3563,1778
285,252,5,1,1799,2,1,0,4239,3563,1778
285,253,1,3,1820,2,1,0,4240,3584,1828
285,253,2,3,1820,2,1,0,4240,3584,1828
285,253,4,4,1820,2,1,0,4240,3584,1828
285,253,5,1,1820,2,1,0,4240,3584,1828
285,254,1,3,1841,2,1,0,4241,3605,1874
285,254,2,3,1841,2,1,0,4241,3605,1874
285,254,4,3,1841,2,1,0,4241,3605,1874
285,254,5,1,1841,2,1,0,4241,3605,1874
285,255,1,2,1862,2,1,1,4242,3626,1920
285,255,3,3,1862,2,1,1,4242,3626,1920
285,255,4,3,1862,2,1,1,4242,3626,1920
285,255,5,2,1862,2,1,1,4242,3626,1920
285,256,1,3,1883,2,1,0,4243,3647,1966
285,256,4,3,1883,2,1,0,4243,3647,1966
285,256,5,2,1883,2,1,0,4243,3647,1966
285,257,1,3,1904,2,1,1,4244,3668,2014
285,257,4,3,1904,2,1,1,4244,3668,2014
285,257,5,2,1904,2,1,1,4244,3668,2014
285,258,1,3,1924,2,1,0,4245,3688,2058
285,258,2,3,1924,2,1,0,4245,3688,2058
285,258,4,3,1924,2,1,0,4245,3688,2058
285,258,5,2,1924,2,1,0,4245,3688,2058
285,259,1,3,1945,2,1,0,4246,3709,2104
285,259,4,3,1945,2,1,0,4246,3709,2104
285,259,5,2,1945,2,1,0,4246,3709,2104
285,260,1,2,1966,2,1,1,4247,3730,2150
285,260,4,3,1966,2,1,1,4247,3730,2150
285,260,5,3,1966,2,1,1,4247,3730,2150
285,261,1,3,1987,2,1,0,4248,3751,2196
285,261,3,3,1987,2,1,0,4248,3751,2196
285,261,4,4,1987,2,1,0,4248,3751,2196
285,261,5,1,1987,2,1,0,4248,3751,2196
285,262,1,3,2008,2,1,1,4249,3772,2246
285,262,2,2,2008,2,1,1,4249,3772,2246
285,262,3,3,2008,2,1,1,4249,3772,2246
285,262,4,3,2008,2,1,1,4249,3772,2246
285,262,5,2,2008,2,1,1,4249,3772,2246
285,263,1,3,2028,2,1,0,4250,3792,2290
285,263,4,3,2028,2,1,0,4250,3792,2290
285,263,5,2,2028,2,1,0,4250,3792,2290
285,264,1,3,2048,2,1,1,4251,3812,2334
285,264,4,4,2048,2,1,1,4251,3812,2334
285,264,5,1,2048,2,1,1,4251,3812,2334
285,265,1,3,2069,2,1,1,4252,3833,2380
285,265,4,3,2069,2,1,1,4252,3833,2380
285,265,5,2,2069,2,1,1,4252,3833,2380
285,266,1,2,2090,2,1,0,4253,3854,2428
285,266,4,3,2090,2,1,0,4253,3854,2428
285,266,5,1,2090,2,1,0,4253,3854,2428
285,267,1,4,2111,2,1,1,4254,3875,2476
285,267,4,3,2111,2,1,1,4254,3875,2476
285,267,5,1,2111,2,1,1,4254,3875,2476
285,268,1,3,2132,2,1,0,4255,3896,2522
285,268,2,4,2132,2,1,0,4255,3896,2522
285,268,3,3,2132,2,1,0,4255,3896,2522
285,268,4,3,2132,2,1,0,4255,3896,2522
285,268,5,2,2132,2,1,0,4255,3896,2522
285,269,1,3,2153,2,1,1,4256,3917,2568
285,269,2,3,2153,2,1,1,4256,3917,2568
285,269,3,3,2153,2,1,1,4256,3917,2568
285,269,4,4,2153,2,1,1,4256,3917,2568
285,269,5,2,2153,2,1,1,4256,3917,2568
285,270,1,3,2174,2,1,1,4257,3938,2614
285,270,3,3,2174,2,1,1,4257,3938,2614
285,270,4,3,2174,2,1,1,4257,3938,2614
285,270,5,2,2174,2,1,1,4257,3938,2614
285,271,1,4,2195,2,1,1,4258,3959,2660
285,271,2,4,2195,2,1,1,4258,3959,2660
285,271,3,3,2195,2,1,1,4258,3959,2660
285,271,4,4,2195,2,1,1,4258,3959,2660
285,271,5,3,2195,2,1,1,4258,3959,2660
286,251,1,3,1779,2,1,1,4259,3543,1734
286,251,2,2,1779,2,1,1,4259,3543,1734
286,251,3,3,1779,2,1,1,4259,3543,1734
286,251,4,3,1779,2,1,1,4259,3543,1734
286,251,5,2,1779,2,1,1,4259,3543,1734
286,252,1,1,1800,2,1,0,4260,3564,1784
286,252,2,1,1800,2,1,0,4260,3564,1784
286,252,3,1,1800,2,1,0,4260,3564,1784
286,252,4,2,1800,2,1,0,4260,3564,1784
286,252,5,1,1800,2,1,0,4260,3564,1784
286,253,1,3,1821,2,1,1,4261,3585,1830
286,253,2,3,1821,2,1,1,4261,3585,1830
286,253,3,3,1821,2,1,1,4261,3585,1830
286,253,4,3,1821,2,1,1,4261,3585,1830
286,253,5,3,1821,2,1,1,4261,3585,1830
286,254,1,3,1842,2,1,1,4262,3606,1876
286,254,2,2,1842,2,1,1,4262,3606,1876
286,254,3,2,1842,2,1,1,4262,3606,1876
286,254,4,2,1842,2,1,1,4262,3606,1876
286,254,5,3,1842,2,1,1,4262,3606,1876
286,255,1,2,1863,2,1,1,4263,3627,1922
286,255,2,2,1863,2,1,1,4263,3627,1922
286,255,3,2,1863,2,1,1,4263,3627,1922
286,255,4,2,1863,2,1,1,4263,3627,1922
286,255,5,2,1863,2,1,1,4263,3627,1922
286,256,1,3,1884,2,1,1,4264,3648,1968
286,256,2,2,1884,2,1,1,4264,3648,1968
286,256,3,2,1884,2,1,1,4264,3648,1968
286,256,4,3,1884,2,1,1,4264,3648,1968
286,256,5,3,1884,2,1,1,4264,3648,1968
286,257,1,3,1905,2,1,1,4265,3669,2016
286,257,2,1,1905,2,1,1,4265,3669,2016
286,257,3,1,1905,2,1,1,4265,3669,2016
286,257,4,2,1905,2,1,1,4265,3669,2016
286,257,5,2,1905,2,1,1,4265,3669,2016
286,258,1,3,1925,2,1,0,4266,3689,2060
286,258,2,2,1925,2,1,0,4266,3689,2060
286,258,3,2,1925,2,1,0,4266,3689,2060
286,258,4,2,1925,2,1,0,4266,3689,2060
286,258,5,2,1925,2,1,0,4266,3689,2060
286,259,1,3,1946,2,1,1,4267,3710,2106
286,259,2,2,1946,2,1,1,4267,3710,2106
286,259,3,2,1946,2,1,1,4267,3710,2106
286,259,4,3,1946,2,1,1,4267,3710,2106
286,259,5,3,1946,2,1,1,4267,3710,2106
286,260,1,1,1967,2,1,0,4268,3731,2152
286,260,2,2,1967,2,1,0,4268,3731,2152
286,260,3,1,1967,2,1,0,4268,3731,2152
286,260,4,2,1967,2,1,0,4268,3731,2152
286,260,5,1,1967,2,1,0,4268,3731,2152
286,261,1,2,1988,2,1,1,4269,3752,2198
286,261,2,2,1988,2,1,1,4269,3752,2198
286,261,3,2,1988,2,1,1,4269,3752,2198
286,261,4,2,1988,2,1,1,4269,3752,2198
286,261,5,2,1988,2,1,1,4269,3752,2198
286,263,1,3,2029,2,1,1,4270,3793,2292
286,263,2,3,2029,2,1,1,4270,3793,2292
286,263,3,3,2029,2,1,1,4270,3793,2292
286,263,4,3,2029,2,1,1,4270,3793,2292
286,263,5,4,2029,2,1,1,4270,3793,2292
286,264,1,2,2049,2,1,1,4271,3813,2336
286,264,2,2,2049,2,1,1,4271,3813,2336
286,264,3,2,2049,2,1,1,4271,3813,2336
286,264,4,3,2049,2,1,1,4271,3813,2336
286,264,5,2,2049,2,1,1,4271,3813,2336
286,265,1,3,2070,2,1,1,4272,3834,2384
286,265,2,2,2070,2,1,1,4272,3834,2384
286,265,3,3,2070,2,1,1,4272,3834,2384
286,265,4,3,2070,2,1,1,4272,3834,2384
286,265,5,2,2070,2,1,1,4272,3834,2384
286,266,1,4,2091,2,1,1,4273,3855,2430
286,266,2,2,2091,2,1,1,4273,3855,2430
286,266,3,4,2091,2,1,1,4273,3855,2430
286,266,4,4,2091,2,1,1,4273,3855,2430
286,266,5,4,2091,2,1,1,4273,3855,2430
286,267,1,4,2112,2,1,1,4274,3876,2478
286,267,2,3,2112,2,1,1,4274,3876,2478
286,267,3,4,2112,2,1,1,4274,3876,2478
286,267,4,4,2112,2,1,1,4274,3876,2478
286,267,5,4,2112,2,1,1,4274,3876,2478
286,268,1,3,2133,2,1,1,4275,3897,2524
286,268,2,3,2133,2,1,1,4275,3897,2524
286,268,3,3,2133,2,1,1,4275,3897,2524
286,268,4,3,2133,2,1,1,4275,3897,2524
286,268,5,3,2133,2,1,1,4275,3897,2524
286,269,1,3,2154,2,1,1,4276,3918,2570
286,269,2,2,2154,2,1,1,4276,3918,2570
286,269,3,3,2154,2,1,1,4276,3918,2570
286,269,4,3,2154,2,1,1,4276,3918,2570
286,269,5,2,2154,2,1,1,4276,3918,2570
286,270,1,4,2175,2,1,1,4277,3939,2616
286,270,2,2,2175,2,1,1,4277,3939,2616
286,270,3,4,2175,2,1,1,4277,3939,2616
286,270,4,3,2175,2,1,1,4277,3939,2616
286,270,5,4,2175,2,1,1,4277,3939,2616
286,271,1,4,2196,2,1,1,4278,3960,2662
286,271,2,3,2196,2,1,1,4278,3960,2662
286,271,3,3,2196,2,1,1,4278,3960,2662
286,271,4,4,2196,2,1,1,4278,3960,2662
286,271,5,3,2196,2,1,1,4278,3960,2662
287,251,1,1,1780,2,1,0,4279,3544,1738
287,251,2,2,1780,2,1,0,4279,3544,1738
287,251,3,3,1780,2,1,0,4279,3544,1738
287,251,4,2,1780,2,1,0,4279,3544,1738
287,251,5,2,1780,2,1,0,4279,3544,1738
287,252,1,1,1801,2,1,0,4280,3565,1786
287,252,2,1,1801,2,1,0,4280,3565,1786
287,252,3,1,1801,2,1,0,4280,3565,1786
287,252,4,2,1801,2,1,0,4280,3565,1786
287,252,5,1,1801,2,1,0,4280,3565,1786
287,253,1,2,1822,2,1,0,4281,3586,1832
287,253,2,2,1822,2,1,0,4281,3586,1832
287,253,3,2,1822,2,1,0,4281,3586,1832
287,253,4,3,1822,2,1,0,4281,3586,1832
287,253,5,2,1822,2,1,0,4281,3586,1832
287,254,1,2,1843,2,1,0,4282,3607,1878
287,254,2,2,1843,2,1,0,4282,3607,1878
287,254,3,1,1843,2,1,0,4282,3607,1878
287,254,4,1,1843,2,1,0,4282,3607,1878
287,254,5,2,1843,2,1,0,4282,3607,1878
287,255,1,2,1864,2,1,1,4283,3628,1924
287,255,2,2,1864,2,1,1,4283,3628,1924
287,255,3,2,1864,2,1,1,4283,3628,1924
287,255,4,2,1864,2,1,1,4283,3628,1924
287,255,5,2,1864,2,1,1,4283,3628,1924
287,256,1,1,1885,2,1,0,4284,3649,1970
287,256,2,2,1885,2,1,0,4284,3649,1970
287,256,3,2,1885,2,1,0,4284,3649,1970
287,256,4,2,1885,2,1,0,4284,3649,1970
287,256,5,2,1885,2,1,0,4284,3649,1970
287,257,1,2,1906,2,1,0,4285,3670,2018
287,257,2,2,1906,2,1,0,4285,3670,2018
287,257,3,2,1906,2,1,0,4285,3670,2018
287,257,4,2,1906,2,1,0,4285,3670,2018
287,257,5,1,1906,2,1,0,4285,3670,2018
287,258,1,1,1926,2,1,0,4286,3690,2062
287,258,2,2,1926,2,1,0,4286,3690,2062
287,258,3,2,1926,2,1,0,4286,3690,2062
287,258,4,2,1926,2,1,0,4286,3690,2062
287,258,5,1,1926,2,1,0,4286,3690,2062
287,259,1,1,1947,2,1,0,4287,3711,2108
287,259,2,2,1947,2,1,0,4287,3711,2108
287,259,3,1,1947,2,1,0,4287,3711,2108
287,259,4,2,1947,2,1,0,4287,3711,2108
287,259,5,2,1947,2,1,0,4287,3711,2108
287,260,1,1,1968,2,1,0,4288,3732,2154
287,260,2,2,1968,2,1,0,4288,3732,2154
287,260,3,2,1968,2,1,0,4288,3732,2154
287,260,4,2,1968,2,1,0,4288,3732,2154
287,260,5,2,1968,2,1,0,4288,3732,2154
287,261,1,1,1989,2,1,0,4289,3753,2200
287,261,2,2,1989,2,1,0,4289,3753,2200
287,261,3,2,1989,2,1,0,4289,3753,2200
287,261,4,3,1989,2,1,0,4289,3753,2200
287,261,5,2,1989,2,1,0,4289,3753,2200
287,262,1,2,2009,2,1,1,4290,3773,2248
287,262,2,2,2009,2,1,1,4290,3773,2248
287,262,3,3,2009,2,1,1,4290,3773,2248
287,262,4,3,2009,2,1,1,4290,3773,2248
287,262,5,3,2009,2,1,1,4290,3773,2248
287,263,1,1,2030,2,1,0,4291,3794,2296
287,263,2,1,2030,2,1,0,4291,3794,2296
287,263,3,1,2030,2,1,0,4291,3794,2296
287,263,4,2,2030,2,1,0,4291,3794,2296
287,263,5,1,2030,2,1,0,4291,3794,2296
287,264,1,1,2050,2,1,0,4292,3814,2340
287,264,2,2,2050,2,1,0,4292,3814,2340
287,264,3,1,2050,2,1,0,4292,3814,2340
287,264,4,2,2050,2,1,0,4292,3814,2340
287,264,5,1,2050,2,1,0,4292,3814,2340
287,265,1,3,2071,2,1,1,4293,3835,2386
287,265,2,2,2071,2,1,1,4293,3835,2386
287,265,3,2,2071,2,1,1,4293,3835,2386
287,265,4,3,2071,2,1,1,4293,3835,2386
287,265,5,2,2071,2,1,1,4293,3835,2386
287,266,1,1,2092,2,1,0,4294,3856,2432
287,266,2,1,2092,2,1,0,4294,3856,2432
287,266,3,1,2092,2,1,0,4294,3856,2432
287,266,4,1,2092,2,1,0,4294,3856,2432
287,266,5,1,2092,2,1,0,4294,3856,2432
287,267,1,2,2113,2,1,1,4295,3877,2480
287,267,2,2,2113,2,1,1,4295,3877,2480
287,267,3,2,2113,2,1,1,4295,3877,2480
287,267,4,2,2113,2,1,1,4295,3877,2480
287,267,5,2,2113,2,1,1,4295,3877,2480
287,268,1,2,2134,2,1,1,4296,3898,2526
287,268,2,2,2134,2,1,1,4296,3898,2526
287,268,3,2,2134,2,1,1,4296,3898,2526
287,268,4,3,2134,2,1,1,4296,3898,2526
287,268,5,2,2134,2,1,1,4296,3898,2526
287,269,1,1,2155,2,1,0,4297,3919,2572
287,269,2,2,2155,2,1,0,4297,3919,2572
287,269,3,2,2155,2,1,0,4297,3919,2572
287,269,4,2,2155,2,1,0,4297,3919,2572
287,269,5,2,2155,2,1,0,4297,3919,2572
287,270,1,2,2176,2,1,0,4298,3940,2618
287,270,2,1,2176,2,1,0,4298,3940,2618
287,270,3,1,2176,2,1,0,4298,3940,2618
287,270,4,1,2176,2,1,0,4298,3940,2618
287,270,5,1,2176,2,1,0,4298,3940,2618
287,271,1,3,2197,2,1,0,4299,3961,2664
287,271,2,1,2197,2,1,0,4299,3961,2664
287,271,3,1,2197,2,1,0,4299,3961,2664
287,271,4,1,2197,2,1,0,4299,3961,2664
287,271,5,1,2197,2,1,0,4299,3961,2664
288,251,1,3,1781,2,1,0,4300,3545,1740
288,251,2,3,1781,2,1,0,4300,3545,1740
288,251,3,2,1781,2,1,0,4300,3545,1740
288,251,4,2,1781,2,1,0,4300,3545,1740
288,251,5,2,1781,2,1,0,4300,3545,1740
288,252,1,0,1802,2,1,0,4301,3566,1788
288,252,2,2,1802,2,1,0,4301,3566,1788
288,252,3,0,1802,2,1,0,4301,3566,1788
288,252,4,2,1802,2,1,0,4301,3566,1788
288,252,5,1,1802,2,1,0,4301,3566,1788
288,253,1,2,1823,2,1,1,4302,3587,1834
288,253,2,2,1823,2,1,1,4302,3587,1834
288,253,3,3,1823,2,1,1,4302,3587,1834
288,253,4,3,1823,2,1,1,4302,3587,1834
288,253,5,3,1823,2,1,1,4302,3587,1834
288,254,1,3,1844,2,1,0,4303,3608,1880
288,254,2,3,1844,2,1,0,4303,3608,1880
288,254,3,1,1844,2,1,0,4303,3608,1880
288,254,4,3,1844,2,1,0,4303,3608,1880
288,254,5,1,1844,2,1,0,4303,3608,1880
288,255,1,2,1865,2,1,1,4304,3629,1926
288,255,2,3,1865,2,1,1,4304,3629,1926
288,255,3,3,1865,2,1,1,4304,3629,1926
288,255,4,3,1865,2,1,1,4304,3629,1926
288,255,5,3,1865,2,1,1,4304,3629,1926
288,256,1,3,1886,2,1,1,4305,3650,1972
288,256,2,2,1886,2,1,1,4305,3650,1972
288,256,3,2,1886,2,1,1,4305,3650,1972
288,256,4,2,1886,2,1,1,4305,3650,1972
288,256,5,3,1886,2,1,1,4305,3650,1972
288,257,1,3,1907,2,1,0,4306,3671,2020
288,257,2,3,1907,2,1,0,4306,3671,2020
288,257,3,0,1907,2,1,0,4306,3671,2020
288,257,4,3,1907,2,1,0,4306,3671,2020
288,257,5,2,1907,2,1,0,4306,3671,2020
288,258,1,1,1927,2,1,0,4307,3691,2064
288,258,2,2,1927,2,1,0,4307,3691,2064
288,258,3,2,1927,2,1,0,4307,3691,2064
288,258,4,3,1927,2,1,0,4307,3691,2064
288,258,5,2,1927,2,1,0,4307,3691,2064
288,259,1,2,1948,2,1,0,4308,3712,2110
288,259,2,2,1948,2,1,0,4308,3712,2110
288,259,3,0,1948,2,1,0,4308,3712,2110
288,259,4,1,1948,2,1,0,4308,3712,2110
288,259,5,1,1948,2,1,0,4308,3712,2110
288,260,1,1,1969,2,1,0,4309,3733,2156
288,260,2,3,1969,2,1,0,4309,3733,2156
288,260,3,0,1969,2,1,0,4309,3733,2156
288,260,4,2,1969,2,1,0,4309,3733,2156
288,260,5,1,1969,2,1,0,4309,3733,2156
288,261,1,2,1990,2,1,1,4310,3754,2204
288,261,2,2,1990,2,1,1,4310,3754,2204
288,261,3,3,1990,2,1,1,4310,3754,2204
288,261,4,4,1990,2,1,1,4310,3754,2204
288,261,5,3,1990,2,1,1,4310,3754,2204
288,262,1,3,2010,2,1,1,4311,3774,2252
288,262,2,2,2010,2,1,1,4311,3774,2252
288,262,3,3,2010,2,1,1,4311,3774,2252
288,262,4,3,2010,2,1,1,4311,3774,2252
288,262,5,3,2010,2,1,1,4311,3774,2252
288,263,1,3,2031,2,1,1,4312,3795,2298
288,263,2,2,2031,2,1,1,4312,3795,2298
288,263,3,2,2031,2,1,1,4312,3795,2298
288,263,4,2,2031,2,1,1,4312,3795,2298
288,263,5,3,2031,2,1,1,4312,3795,2298
288,264,1,1,2051,2,1,0,4313,3815,2342
288,264,2,1,2051,2,1,0,4313,3815,2342
288,264,3,1,2051,2,1,0,4313,3815,2342
288,264,4,2,2051,2,1,0,4313,3815,2342
288,264,5,1,2051,2,1,0,4313,3815,2342
288,265,1,3,2072,2,1,1,4314,3836,2388
288,265,2,1,2072,2,1,1,4314,3836,2388
288,265,3,3,2072,2,1,1,4314,3836,2388
288,265,4,3,2072,2,1,1,4314,3836,2388
288,265,5,3,2072,2,1,1,4314,3836,2388
288,266,1,3,2093,2,1,0,4315,3857,2434
288,266,2,2,2093,2,1,0,4315,3857,2434
288,266,3,2,2093,2,1,0,4315,3857,2434
288,266,4,2,2093,2,1,0,4315,3857,2434
288,266,5,2,2093,2,1,0,4315,3857,2434
288,267,1,4,2114,2,1,1,4316,3878,2482
288,267,2,2,2114,2,1,1,4316,3878,2482
288,267,3,2,2114,2,1,1,4316,3878,2482
288,267,4,3,2114,2,1,1,4316,3878,2482
288,267,5,3,2114,2,1,1,4316,3878,2482
288,268,1,4,2135,2,1,1,4317,3899,2528
288,268,2,3,2135,2,1,1,4317,3899,2528
288,268,3,4,2135,2,1,1,4317,3899,2528
288,268,4,4,2135,2,1,1,4317,3899,2528
288,268,5,4,2135,2,1,1,4317,3899,2528
288,269,1,2,2156,2,1,0,4318,3920,2574
288,269,2,2,2156,2,1,0,4318,3920,2574
288,269,3,2,2156,2,1,0,4318,3920,2574
288,269,4,3,2156,2,1,0,4318,3920,2574
288,269,5,2,2156,2,1,0,4318,3920,2574
288,270,1,2,2177,2,1,0,4319,3941,2620
288,270,2,0,2177,2,1,0,4319,3941,2620
288,270,3,1,2177,2,1,0,4319,3941,2620
288,270,4,1,2177,2,1,0,4319,3941,2620
288,270,5,0,2177,2,1,0,4319,3941,2620
288,271,1,2,2198,2,1,0,4320,3962,2666
288,271,2,1,2198,2,1,0,4320,3962,2666
288,271,3,2,2198,2,1,0,4320,3962,2666
288,271,4,1,2198,2,1,0,4320,3962,2666
288,271,5,1,2198,2,1,0,4320,3962,2666
289,251,1,3,1782,2,1,0,4321,3546,1742
289,251,2,1,1782,2,1,0,4321,3546,1742
289,251,3,2,1782,2,1,0,4321,3546,1742
289,251,4,2,1782,2,1,0,4321,3546,1742
289,251,5,1,1782,2,1,0,4321,3546,1742
289,252,1,0,1803,2,1,0,4322,3567,1790
289,252,2,2,1803,2,1,0,4322,3567,1790
289,252,3,2,1803,2,1,0,4322,3567,1790
289,252,4,2,1803,2,1,0,4322,3567,1790
289,252,5,1,1803,2,1,0,4322,3567,1790
289,253,1,1,1824,2,1,0,4323,3588,1836
289,253,2,2,1824,2,1,0,4323,3588,1836
289,253,3,2,1824,2,1,0,4323,3588,1836
289,253,4,2,1824,2,1,0,4323,3588,1836
289,253,5,1,1824,2,1,0,4323,3588,1836
289,254,1,1,1845,2,1,0,4324,3609,1882
289,254,2,1,1845,2,1,0,4324,3609,1882
289,254,3,1,1845,2,1,0,4324,3609,1882
289,254,4,2,1845,2,1,0,4324,3609,1882
289,254,5,1,1845,2,1,0,4324,3609,1882
289,255,1,3,1866,2,1,1,4325,3630,1928
289,255,2,2,1866,2,1,1,4325,3630,1928
289,255,3,3,1866,2,1,1,4325,3630,1928
289,255,4,3,1866,2,1,1,4325,3630,1928
289,255,5,3,1866,2,1,1,4325,3630,1928
289,256,1,2,1887,2,1,1,4326,3651,1974
289,256,2,2,1887,2,1,1,4326,3651,1974
289,256,3,3,1887,2,1,1,4326,3651,1974
289,256,4,3,1887,2,1,1,4326,3651,1974
289,256,5,2,1887,2,1,1,4326,3651,1974
289,257,1,3,1908,2,1,1,4327,3672,2022
289,257,2,2,1908,2,1,1,4327,3672,2022
289,257,3,2,1908,2,1,1,4327,3672,2022
289,257,4,3,1908,2,1,1,4327,3672,2022
289,257,5,2,1908,2,1,1,4327,3672,2022
289,258,1,1,1928,2,1,0,4328,3692,2066
289,258,2,3,1928,2,1,0,4328,3692,2066
289,258,3,2,1928,2,1,0,4328,3692,2066
289,258,4,3,1928,2,1,0,4328,3692,2066
289,258,5,1,1928,2,1,0,4328,3692,2066
289,259,1,1,1949,2,1,0,4329,3713,2112
289,259,2,3,1949,2,1,0,4329,3713,2112
289,259,3,3,1949,2,1,0,4329,3713,2112
289,259,4,4,1949,2,1,0,4329,3713,2112
289,259,5,2,1949,2,1,0,4329,3713,2112
289,260,1,2,1970,2,1,0,4330,3734,2160
289,260,2,3,1970,2,1,0,4330,3734,2160
289,260,3,2,1970,2,1,0,4330,3734,2160
289,260,4,3,1970,2,1,0,4330,3734,2160
289,260,5,1,1970,2,1,0,4330,3734,2160
289,261,1,1,1991,2,1,0,4331,3755,2206
289,261,2,2,1991,2,1,0,4331,3755,2206
289,261,3,2,1991,2,1,0,4331,3755,2206
289,261,4,2,1991,2,1,0,4331,3755,2206
289,261,5,1,1991,2,1,0,4331,3755,2206
289,262,1,2,2011,2,1,1,4332,3775,2254
289,262,2,3,2011,2,1,1,4332,3775,2254
289,262,3,3,2011,2,1,1,4332,3775,2254
289,262,4,3,2011,2,1,1,4332,3775,2254
289,262,5,3,2011,2,1,1,4332,3775,2254
289,263,1,1,2032,2,1,0,4333,3796,2300
289,263,2,3,2032,2,1,0,4333,3796,2300
289,263,3,2,2032,2,1,0,4333,3796,2300
289,263,4,3,2032,2,1,0,4333,3796,2300
289,263,5,1,2032,2,1,0,4333,3796,2300
289,264,1,1,2052,2,1,0,4334,3816,2344
289,264,2,2,2052,2,1,0,4334,3816,2344
289,264,3,1,2052,2,1,0,4334,3816,2344
289,264,4,2,2052,2,1,0,4334,3816,2344
289,264,5,1,2052,2,1,0,4334,3816,2344
289,265,1,1,2073,2,1,1,4335,3837,2390
289,265,2,3,2073,2,1,1,4335,3837,2390
289,265,3,3,2073,2,1,1,4335,3837,2390
289,265,4,3,2073,2,1,1,4335,3837,2390
289,265,5,2,2073,2,1,1,4335,3837,2390
289,266,1,1,2094,2,1,0,4336,3858,2436
289,266,2,1,2094,2,1,0,4336,3858,2436
289,266,3,2,2094,2,1,0,4336,3858,2436
289,266,4,2,2094,2,1,0,4336,3858,2436
289,266,5,1,2094,2,1,0,4336,3858,2436
